instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,temp_group,hr,temp_group2
8514,2011-12-26,1,0,12,1,1,0,1,0.34,0.2879,0.46,0.5821,40,51,91,Dingin,11,Dingin
8515,2011-12-26,1,0,12,1,1,0,1,0.36,0.3182,0.43,0.4627,34,66,100,Sejuk,12,Sejuk
8516,2011-12-26,1,0,12,1,1,0,1,0.38,0.3939,0.4,0.2985,57,83,140,Sejuk,13,Sejuk
8517,2011-12-26,1,0,12,1,1,0,1,0.38,0.3939,0.4,0.3284,73,80,153,Sejuk,14,Sejuk
8518,2011-12-26,1,0,12,1,1,0,1,0.38,0.3939,0.4,0.2537,26,105,131,Sejuk,15,Sejuk
8519,2011-12-26,1,0,12,1,1,0,1,0.36,0.3333,0.43,0.2836,28,69,97,Sejuk,16,Sejuk
8520,2011-12-26,1,0,12,1,1,0,1,0.34,0.3182,0.46,0.2239,30,67,97,Dingin,17,Dingin
8521,2011-12-26,1,0,12,1,1,0,1,0.32,0.3333,0.49,0.0896,21,54,75,Dingin,18,Dingin
8522,2011-12-26,1,0,12,1,1,0,1,0.3,0.3182,0.65,0.0896,16,49,65,Dingin,19,Dingin
8523,2011-12-26,1,0,12,1,1,0,1,0.3,0.3182,0.56,0.0896,14,42,56,Dingin,20,Dingin
8524,2011-12-26,1,0,12,1,1,0,1,0.26,0.303,0.7,0.0,10,39,49,Dingin,21,Dingin
8525,2011-12-26,1,0,12,1,1,0,1,0.26,0.303,0.7,0.0,5,22,27,Dingin,22,Dingin
8526,2011-12-26,1,0,12,1,1,0,1,0.26,0.2727,0.7,0.1045,4,25,29,Dingin,23,Dingin
8527,2011-12-27,1,0,12,0,2,1,1,0.26,0.2576,0.7,0.1642,3,9,12,Dingin,0,Dingin
8528,2011-12-27,1,0,12,0,2,1,1,0.26,0.2727,0.7,0.1343,0,6,6,Dingin,1,Dingin
8529,2011-12-27,1,0,12,0,2,1,1,0.26,0.2727,0.7,0.1343,2,2,4,Dingin,2,Dingin
8530,2011-12-27,1,0,12,0,2,1,2,0.3,0.2879,0.61,0.2239,0,3,3,Dingin,3,Dingin
8531,2011-12-27,1,0,12,0,2,1,2,0.3,0.2879,0.65,0.2239,0,3,3,Dingin,4,Dingin
8532,2011-12-27,1,0,12,0,2,1,2,0.3,0.2727,0.64,0.2836,0,8,8,Dingin,5,Dingin
8533,2011-12-27,1,0,12,0,2,1,2,0.3,0.2727,0.61,0.2985,0,35,35,Dingin,6,Dingin
8534,2011-12-27,1,0,12,0,2,1,2,0.3,0.2879,0.65,0.2836,1,79,80,Dingin,7,Dingin
8535,2011-12-27,1,0,12,0,2,1,2,0.3,0.303,0.65,0.1642,9,155,164,Dingin,8,Dingin
8536,2011-12-27,1,0,12,0,2,1,3,0.32,0.3333,0.66,0.1045,19,85,104,Dingin,9,Dingin
8537,2011-12-27,1,0,12,0,2,1,2,0.32,0.3333,0.66,0.0896,13,47,60,Dingin,10,Dingin
8538,2011-12-27,1,0,12,0,2,1,3,0.32,0.3333,0.66,0.1045,6,24,30,Dingin,11,Dingin
8539,2011-12-27,1,0,12,0,2,1,3,0.3,0.3182,0.81,0.0896,8,16,24,Dingin,12,Dingin
8540,2011-12-27,1,0,12,0,2,1,3,0.3,0.303,0.87,0.1343,1,19,20,Dingin,13,Dingin
8541,2011-12-27,1,0,12,0,2,1,3,0.42,0.4242,0.82,0.3881,0,14,14,Sejuk,14,Sejuk
8542,2011-12-27,1,0,12,0,2,1,3,0.42,0.4242,0.82,0.3881,2,17,19,Sejuk,15,Sejuk
8543,2011-12-27,1,0,12,0,2,1,3,0.44,0.4394,0.88,0.3284,2,44,46,Sejuk,16,Sejuk
8544,2011-12-27,1,0,12,0,2,1,3,0.4,0.4091,0.87,0.1343,6,109,115,Sejuk,17,Sejuk
8545,2011-12-27,1,0,12,0,2,1,1,0.38,0.3939,0.87,0.2836,9,126,135,Sejuk,18,Sejuk
8546,2011-12-27,1,0,12,0,2,1,1,0.34,0.3333,0.87,0.1642,3,87,90,Dingin,19,Dingin
8547,2011-12-27,1,0,12,0,2,1,1,0.32,0.3333,0.93,0.0896,3,66,69,Dingin,20,Dingin
8548,2011-12-27,1,0,12,0,2,1,1,0.32,0.3333,0.87,0.0896,11,52,63,Dingin,21,Dingin
8549,2011-12-27,1,0,12,0,2,1,1,0.32,0.3333,0.87,0.0896,3,29,32,Dingin,22,Dingin
8550,2011-12-27,1,0,12,0,2,1,1,0.3,0.303,0.93,0.1343,2,24,26,Dingin,23,Dingin
8551,2011-12-28,1,0,12,0,3,1,1,0.32,0.3182,0.87,0.1642,0,10,10,Dingin,0,Dingin
8552,2011-12-28,1,0,12,0,3,1,1,0.32,0.3182,0.76,0.1642,0,12,12,Dingin,1,Dingin
8553,2011-12-28,1,0,12,0,3,1,1,0.32,0.303,0.61,0.2537,0,7,7,Dingin,2,Dingin
8554,2011-12-28,1,0,12,0,3,1,1,0.32,0.303,0.61,0.2537,0,4,4,Dingin,3,Dingin
8555,2011-12-28,1,0,12,0,3,1,1,0.32,0.2879,0.57,0.3582,0,9,9,Dingin,5,Dingin
8556,2011-12-28,1,0,12,0,3,1,1,0.32,0.303,0.57,0.2537,1,42,43,Dingin,6,Dingin
8557,2011-12-28,1,0,12,0,3,1,1,0.32,0.303,0.57,0.2537,4,106,110,Dingin,7,Dingin
8558,2011-12-28,1,0,12,0,3,1,1,0.32,0.2879,0.57,0.3582,11,206,217,Dingin,8,Dingin
8559,2011-12-28,1,0,12,0,3,1,1,0.32,0.303,0.57,0.3284,18,171,189,Dingin,9,Dingin
8560,2011-12-28,1,0,12,0,3,1,1,0.34,0.3182,0.57,0.2239,12,84,96,Dingin,10,Dingin
8561,2011-12-28,1,0,12,0,3,1,1,0.36,0.3333,0.46,0.3582,18,93,111,Sejuk,11,Sejuk
8562,2011-12-28,1,0,12,0,3,1,1,0.34,0.2879,0.46,0.5522,32,108,140,Dingin,12,Dingin
8563,2011-12-28,1,0,12,0,3,1,1,0.34,0.2879,0.39,0.4627,24,135,159,Dingin,13,Dingin
8564,2011-12-28,1,0,12,0,3,1,1,0.32,0.2879,0.39,0.3881,24,96,120,Dingin,14,Dingin
8565,2011-12-28,1,0,12,0,3,1,1,0.32,0.2879,0.36,0.4179,16,101,117,Dingin,15,Dingin
8566,2011-12-28,1,0,12,0,3,1,1,0.3,0.2727,0.36,0.4179,23,144,167,Dingin,16,Dingin
8567,2011-12-28,1,0,12,0,3,1,1,0.28,0.2727,0.38,0.2537,25,225,250,Dingin,17,Dingin
8568,2011-12-28,1,0,12,0,3,1,1,0.26,0.2273,0.38,0.3284,10,159,169,Dingin,18,Dingin
8569,2011-12-28,1,0,12,0,3,1,1,0.24,0.2273,0.41,0.2537,16,135,151,Dingin,19,Dingin
8570,2011-12-28,1,0,12,0,3,1,1,0.24,0.2273,0.41,0.2239,9,70,79,Dingin,20,Dingin
8571,2011-12-28,1,0,12,0,3,1,1,0.22,0.2273,0.44,0.1343,7,63,70,Dingin,21,Dingin
8572,2011-12-28,1,0,12,0,3,1,1,0.22,0.2424,0.44,0.1045,2,31,33,Dingin,22,Dingin
8573,2011-12-28,1,0,12,0,3,1,1,0.22,0.2121,0.44,0.2537,3,36,39,Dingin,23,Dingin
8574,2011-12-29,1,0,12,0,4,1,2,0.22,0.2273,0.47,0.194,4,24,28,Dingin,0,Dingin
8575,2011-12-29,1,0,12,0,4,1,1,0.22,0.2121,0.47,0.2239,0,15,15,Dingin,1,Dingin
8576,2011-12-29,1,0,12,0,4,1,1,0.2,0.2273,0.51,0.1045,0,3,3,Dingin,2,Dingin
8577,2011-12-29,1,0,12,0,4,1,1,0.2,0.197,0.55,0.194,0,2,2,Dingin,3,Dingin
8578,2011-12-29,1,0,12,0,4,1,1,0.2,0.2121,0.55,0.1642,1,2,3,Dingin,4,Dingin
8579,2011-12-29,1,0,12,0,4,1,1,0.2,0.2273,0.55,0.1045,0,10,10,Dingin,5,Dingin
8580,2011-12-29,1,0,12,0,4,1,1,0.2,0.2576,0.59,0.0,2,39,41,Dingin,6,Dingin
8581,2011-12-29,1,0,12,0,4,1,1,0.18,0.2121,0.64,0.0896,2,104,106,Dingin,7,Dingin
8582,2011-12-29,1,0,12,0,4,1,2,0.2,0.2576,0.64,0.0,3,207,210,Dingin,8,Dingin
8583,2011-12-29,1,0,12,0,4,1,2,0.2,0.2121,0.64,0.1343,15,155,170,Dingin,9,Dingin
8584,2011-12-29,1,0,12,0,4,1,2,0.22,0.2273,0.64,0.1642,13,97,110,Dingin,10,Dingin
8585,2011-12-29,1,0,12,0,4,1,2,0.24,0.2576,0.6,0.0896,23,99,122,Dingin,11,Dingin
8586,2011-12-29,1,0,12,0,4,1,2,0.26,0.2727,0.56,0.1045,12,118,130,Dingin,12,Dingin
8587,2011-12-29,1,0,12,0,4,1,2,0.28,0.2879,0.52,0.1045,36,95,131,Dingin,13,Dingin
8588,2011-12-29,1,0,12,0,4,1,2,0.3,0.3333,0.52,0.0,30,112,142,Dingin,14,Dingin
8589,2011-12-29,1,0,12,0,4,1,2,0.3,0.3182,0.52,0.0896,27,150,177,Dingin,15,Dingin
8590,2011-12-29,1,0,12,0,4,1,1,0.3,0.303,0.52,0.1642,22,155,177,Dingin,16,Dingin
8591,2011-12-29,1,0,12,0,4,1,1,0.3,0.303,0.61,0.1642,14,226,240,Dingin,17,Dingin
8592,2011-12-29,1,0,12,0,4,1,1,0.3,0.303,0.56,0.1343,15,192,207,Dingin,18,Dingin
8593,2011-12-29,1,0,12,0,4,1,1,0.3,0.3182,0.56,0.1045,11,124,135,Dingin,19,Dingin
8594,2011-12-29,1,0,12,0,4,1,1,0.28,0.2879,0.65,0.1045,8,88,96,Dingin,20,Dingin
8595,2011-12-29,1,0,12,0,4,1,2,0.28,0.2879,0.61,0.1343,8,60,68,Dingin,21,Dingin
8596,2011-12-29,1,0,12,0,4,1,1,0.28,0.2879,0.65,0.1343,7,48,55,Dingin,22,Dingin
8597,2011-12-29,1,0,12,0,4,1,1,0.3,0.303,0.65,0.1642,1,44,45,Dingin,23,Dingin
8598,2011-12-30,1,0,12,0,5,1,1,0.28,0.2879,0.7,0.1343,4,26,30,Dingin,0,Dingin
8599,2011-12-30,1,0,12,0,5,1,1,0.26,0.2879,0.65,0.0896,9,11,20,Dingin,1,Dingin
8600,2011-12-30,1,0,12,0,5,1,1,0.24,0.2576,0.7,0.1045,2,10,12,Dingin,2,Dingin
8601,2011-12-30,1,0,12,0,5,1,1,0.24,0.2576,0.7,0.1045,0,6,6,Dingin,3,Dingin
8602,2011-12-30,1,0,12,0,5,1,1,0.24,0.2576,0.7,0.0896,0,2,2,Dingin,4,Dingin
8603,2011-12-30,1,0,12,0,5,1,1,0.22,0.2576,0.75,0.0896,0,10,10,Dingin,5,Dingin
8604,2011-12-30,1,0,12,0,5,1,1,0.24,0.2576,0.7,0.0896,1,31,32,Dingin,6,Dingin
8605,2011-12-30,1,0,12,0,5,1,1,0.24,0.2576,0.75,0.0896,3,92,95,Dingin,7,Dingin
8606,2011-12-30,1,0,12,0,5,1,2,0.24,0.2576,0.75,0.0896,12,193,205,Dingin,8,Dingin
8607,2011-12-30,1,0,12,0,5,1,1,0.26,0.303,0.75,0.0,19,175,194,Dingin,9,Dingin
8608,2011-12-30,1,0,12,0,5,1,1,0.3,0.2879,0.65,0.2537,10,108,118,Dingin,10,Dingin
8609,2011-12-30,1,0,12,0,5,1,1,0.32,0.3182,0.66,0.194,45,126,171,Dingin,11,Dingin
8610,2011-12-30,1,0,12,0,5,1,1,0.32,0.3333,0.57,0.1343,38,159,197,Dingin,12,Dingin
8611,2011-12-30,1,0,12,0,5,1,2,0.36,0.3485,0.53,0.1343,53,154,207,Sejuk,13,Sejuk
8612,2011-12-30,1,0,12,0,5,1,2,0.4,0.4091,0.47,0.0896,67,178,245,Sejuk,14,Sejuk
8613,2011-12-30,1,0,12,0,5,1,1,0.42,0.4242,0.44,0.0,56,236,292,Sejuk,15,Sejuk
8614,2011-12-30,1,0,12,0,5,1,1,0.42,0.4242,0.47,0.194,36,247,283,Sejuk,16,Sejuk
8615,2011-12-30,1,0,12,0,5,1,1,0.38,0.3939,0.54,0.1642,54,188,242,Sejuk,17,Sejuk
8616,2011-12-30,1,0,12,0,5,1,1,0.36,0.3485,0.62,0.1343,19,163,182,Sejuk,18,Sejuk
8617,2011-12-30,1,0,12,0,5,1,2,0.34,0.303,0.49,0.4179,16,96,112,Dingin,19,Dingin
8618,2011-12-30,1,0,12,0,5,1,2,0.34,0.3485,0.66,0.1045,16,75,91,Dingin,20,Dingin
8619,2011-12-30,1,0,12,0,5,1,2,0.36,0.3636,0.66,0.1045,11,84,95,Sejuk,21,Sejuk
8620,2011-12-30,1,0,12,0,5,1,2,0.34,0.3333,0.71,0.1642,7,78,85,Dingin,22,Dingin
8621,2011-12-30,1,0,12,0,5,1,2,0.36,0.3333,0.66,0.2537,13,60,73,Sejuk,23,Sejuk
8622,2011-12-31,1,0,12,0,6,0,2,0.38,0.3939,0.62,0.3284,7,37,44,Sejuk,0,Sejuk
8623,2011-12-31,1,0,12,0,6,0,2,0.4,0.4091,0.62,0.2836,4,31,35,Sejuk,1,Sejuk
8624,2011-12-31,1,0,12,0,6,0,2,0.4,0.4091,0.62,0.2836,1,27,28,Sejuk,2,Sejuk
8625,2011-12-31,1,0,12,0,6,0,2,0.4,0.4091,0.62,0.2836,1,17,18,Sejuk,3,Sejuk
8626,2011-12-31,1,0,12,0,6,0,1,0.38,0.3939,0.71,0.2239,1,9,10,Sejuk,4,Sejuk
8627,2011-12-31,1,0,12,0,6,0,2,0.36,0.3485,0.76,0.2239,1,0,1,Sejuk,5,Sejuk
8628,2011-12-31,1,0,12,0,6,0,2,0.4,0.4091,0.71,0.0896,1,5,6,Sejuk,6,Sejuk
8629,2011-12-31,1,0,12,0,6,0,3,0.38,0.3939,0.76,0.0,6,13,19,Sejuk,7,Sejuk
8630,2011-12-31,1,0,12,0,6,0,1,0.34,0.3333,0.81,0.1343,7,42,49,Dingin,8,Dingin
8631,2011-12-31,1,0,12,0,6,0,1,0.38,0.3939,0.76,0.0,18,72,90,Sejuk,9,Sejuk
8632,2011-12-31,1,0,12,0,6,0,1,0.4,0.4091,0.76,0.1642,20,108,128,Sejuk,10,Sejuk
8633,2011-12-31,1,0,12,0,6,0,1,0.42,0.4242,0.71,0.1642,65,152,217,Sejuk,11,Sejuk
8634,2011-12-31,1,0,12,0,6,0,1,0.52,0.5,0.39,0.2985,93,180,273,Hangat,12,Hangat
8635,2011-12-31,1,0,12,0,6,0,1,0.5,0.4848,0.42,0.4925,108,205,313,Sejuk,13,Sejuk
8636,2011-12-31,1,0,12,0,6,0,1,0.46,0.4545,0.51,0.3284,115,185,300,Sejuk,14,Sejuk
8637,2011-12-31,1,0,12,0,6,0,1,0.46,0.4545,0.47,0.4925,89,164,253,Sejuk,15,Sejuk
8638,2011-12-31,1,0,12,0,6,0,1,0.44,0.4394,0.51,0.3881,52,143,195,Sejuk,16,Sejuk
8639,2011-12-31,1,0,12,0,6,0,1,0.42,0.4242,0.54,0.194,28,101,129,Sejuk,17,Sejuk
8640,2011-12-31,1,0,12,0,6,0,1,0.42,0.4242,0.54,0.1343,13,80,93,Sejuk,18,Sejuk
8641,2011-12-31,1,0,12,0,6,0,1,0.42,0.4242,0.54,0.2239,19,73,92,Sejuk,19,Sejuk
8642,2011-12-31,1,0,12,0,6,0,1,0.42,0.4242,0.54,0.2239,8,63,71,Sejuk,20,Sejuk
8643,2011-12-31,1,0,12,0,6,0,1,0.4,0.4091,0.58,0.194,2,50,52,Sejuk,21,Sejuk
8644,2011-12-31,1,0,12,0,6,0,1,0.38,0.3939,0.62,0.1343,2,36,38,Sejuk,22,Sejuk
8645,2011-12-31,1,0,12,0,6,0,1,0.36,0.3788,0.66,0.0,4,27,31,Sejuk,23,Sejuk
8646,2012-01-01,1,1,1,0,0,0,1,0.36,0.3788,0.66,0.0,5,43,48,Sejuk,0,Sejuk
8647,2012-01-01,1,1,1,0,0,0,1,0.36,0.3485,0.66,0.1343,15,78,93,Sejuk,1,Sejuk
8648,2012-01-01,1,1,1,0,0,0,1,0.32,0.3485,0.76,0.0,16,59,75,Dingin,2,Dingin
8649,2012-01-01,1,1,1,0,0,0,1,0.3,0.3333,0.81,0.0,11,41,52,Dingin,3,Dingin
8650,2012-01-01,1,1,1,0,0,0,1,0.28,0.303,0.81,0.0896,0,8,8,Dingin,4,Dingin
8651,2012-01-01,1,1,1,0,0,0,1,0.28,0.2879,0.81,0.1045,0,5,5,Dingin,5,Dingin
8652,2012-01-01,1,1,1,0,0,0,1,0.26,0.2727,0.93,0.1343,1,1,2,Dingin,6,Dingin
8653,2012-01-01,1,1,1,0,0,0,1,0.26,0.2576,0.93,0.1642,1,6,7,Dingin,7,Dingin
8654,2012-01-01,1,1,1,0,0,0,1,0.26,0.2727,0.87,0.1045,4,10,14,Dingin,8,Dingin
8655,2012-01-01,1,1,1,0,0,0,1,0.26,0.2727,0.93,0.1045,13,27,40,Dingin,9,Dingin
8656,2012-01-01,1,1,1,0,0,0,1,0.3,0.3182,0.81,0.1045,18,52,70,Dingin,10,Dingin
8657,2012-01-01,1,1,1,0,0,0,1,0.34,0.3333,0.76,0.1343,40,98,138,Dingin,11,Dingin
8658,2012-01-01,1,1,1,0,0,0,1,0.4,0.4091,0.62,0.2836,58,143,201,Sejuk,12,Sejuk
8659,2012-01-01,1,1,1,0,0,0,1,0.42,0.4242,0.58,0.2836,82,141,223,Sejuk,13,Sejuk
8660,2012-01-01,1,1,1,0,0,0,1,0.44,0.4394,0.54,0.2985,120,147,267,Sejuk,14,Sejuk
8661,2012-01-01,1,1,1,0,0,0,1,0.46,0.4545,0.51,0.2985,101,164,265,Sejuk,15,Sejuk
8662,2012-01-01,1,1,1,0,0,0,2,0.44,0.4394,0.54,0.2985,68,147,215,Sejuk,16,Sejuk
8663,2012-01-01,1,1,1,0,0,0,2,0.48,0.4697,0.48,0.1642,36,75,111,Sejuk,17,Sejuk
8664,2012-01-01,1,1,1,0,0,0,3,0.46,0.4545,0.59,0.2537,25,81,106,Sejuk,18,Sejuk
8665,2012-01-01,1,1,1,0,0,0,3,0.42,0.4242,0.67,0.3881,20,85,105,Sejuk,19,Sejuk
8666,2012-01-01,1,1,1,0,0,0,2,0.44,0.4394,0.62,0.2985,25,58,83,Sejuk,20,Sejuk
8667,2012-01-01,1,1,1,0,0,0,2,0.44,0.4394,0.67,0.2537,10,61,71,Sejuk,21,Sejuk
8668,2012-01-01,1,1,1,0,0,0,1,0.46,0.4545,0.55,0.4179,13,53,66,Sejuk,22,Sejuk
8669,2012-01-01,1,1,1,0,0,0,1,0.44,0.4394,0.51,0.2985,4,25,29,Sejuk,23,Sejuk
8670,2012-01-02,1,1,1,1,1,0,1,0.4,0.4091,0.4,0.4627,8,31,39,Sejuk,0,Sejuk
8671,2012-01-02,1,1,1,1,1,0,1,0.36,0.3333,0.43,0.4179,1,11,12,Sejuk,1,Sejuk
8672,2012-01-02,1,1,1,1,1,0,1,0.36,0.3182,0.34,0.4478,1,6,7,Sejuk,2,Sejuk
8673,2012-01-02,1,1,1,1,1,0,1,0.28,0.2576,0.45,0.3284,0,4,4,Dingin,4,Dingin
8674,2012-01-02,1,1,1,1,1,0,1,0.28,0.2576,0.45,0.3284,1,3,4,Dingin,5,Dingin
8675,2012-01-02,1,1,1,1,1,0,1,0.26,0.2273,0.41,0.3881,0,14,14,Dingin,6,Dingin
8676,2012-01-02,1,1,1,1,1,0,1,0.24,0.2121,0.32,0.3881,0,16,16,Dingin,7,Dingin
8677,2012-01-02,1,1,1,1,1,0,1,0.24,0.2273,0.35,0.2537,2,51,53,Dingin,8,Dingin
8678,2012-01-02,1,1,1,1,1,0,1,0.24,0.2576,0.35,0.0,15,53,68,Dingin,9,Dingin
8679,2012-01-02,1,1,1,1,1,0,1,0.26,0.2424,0.35,0.2836,20,89,109,Dingin,10,Dingin
8680,2012-01-02,1,1,1,1,1,0,1,0.26,0.2121,0.35,0.4925,33,142,175,Dingin,11,Dingin
8681,2012-01-02,1,1,1,1,1,0,1,0.28,0.2727,0.36,0.2537,41,161,202,Dingin,12,Dingin
8682,2012-01-02,1,1,1,1,1,0,1,0.3,0.2727,0.36,0.2985,26,150,176,Dingin,13,Dingin
8683,2012-01-02,1,1,1,1,1,0,1,0.3,0.2727,0.36,0.4179,10,141,151,Dingin,14,Dingin
8684,2012-01-02,1,1,1,1,1,0,1,0.28,0.2424,0.38,0.4478,29,139,168,Dingin,15,Dingin
8685,2012-01-02,1,1,1,1,1,0,1,0.26,0.2273,0.35,0.4179,10,144,154,Dingin,16,Dingin
8686,2012-01-02,1,1,1,1,1,0,1,0.26,0.2273,0.35,0.3881,17,136,153,Dingin,17,Dingin
8687,2012-01-02,1,1,1,1,1,0,1,0.26,0.2424,0.33,0.2537,13,113,126,Dingin,18,Dingin
8688,2012-01-02,1,1,1,1,1,0,1,0.24,0.2273,0.38,0.2239,4,89,93,Dingin,19,Dingin
8689,2012-01-02,1,1,1,1,1,0,1,0.24,0.2273,0.41,0.2239,5,83,88,Dingin,20,Dingin
8690,2012-01-02,1,1,1,1,1,0,2,0.24,0.2121,0.41,0.3284,3,63,66,Dingin,21,Dingin
8691,2012-01-02,1,1,1,1,1,0,2,0.22,0.2121,0.44,0.2836,3,36,39,Dingin,22,Dingin
8692,2012-01-02,1,1,1,1,1,0,1,0.22,0.2121,0.44,0.2537,2,32,34,Dingin,23,Dingin
8693,2012-01-03,1,1,1,0,2,1,1,0.2,0.197,0.51,0.2537,0,13,13,Dingin,0,Dingin
8694,2012-01-03,1,1,1,0,2,1,1,0.18,0.1818,0.55,0.2239,1,5,6,Dingin,1,Dingin
8695,2012-01-03,1,1,1,0,2,1,1,0.18,0.1667,0.51,0.2537,0,3,3,Dingin,2,Dingin
8696,2012-01-03,1,1,1,0,2,1,1,0.16,0.1364,0.55,0.2836,0,2,2,Dingin,3,Dingin
8697,2012-01-03,1,1,1,0,2,1,1,0.16,0.1515,0.55,0.2537,0,5,5,Dingin,4,Dingin
8698,2012-01-03,1,1,1,0,2,1,1,0.14,0.1364,0.54,0.194,0,12,12,Dingin,5,Dingin
8699,2012-01-03,1,1,1,0,2,1,1,0.14,0.1212,0.59,0.2836,4,81,85,Dingin,6,Dingin
8700,2012-01-03,1,1,1,0,2,1,1,0.14,0.1212,0.59,0.2537,2,168,170,Dingin,7,Dingin
8701,2012-01-03,1,1,1,0,2,1,1,0.16,0.1364,0.55,0.2836,5,349,354,Dingin,8,Dingin
8702,2012-01-03,1,1,1,0,2,1,1,0.16,0.1364,0.5,0.2836,8,145,153,Dingin,9,Dingin
8703,2012-01-03,1,1,1,0,2,1,1,0.16,0.1212,0.47,0.4627,5,55,60,Dingin,10,Dingin
8704,2012-01-03,1,1,1,0,2,1,1,0.18,0.1364,0.37,0.5224,12,63,75,Dingin,11,Dingin
8705,2012-01-03,1,1,1,0,2,1,1,0.18,0.1364,0.37,0.5224,4,70,74,Dingin,12,Dingin
8706,2012-01-03,1,1,1,0,2,1,1,0.18,0.1212,0.34,0.6567,5,68,73,Dingin,13,Dingin
8707,2012-01-03,1,1,1,0,2,1,1,0.16,0.1212,0.43,0.5224,7,72,79,Dingin,14,Dingin
8708,2012-01-03,1,1,1,0,2,1,1,0.16,0.1212,0.37,0.4179,9,68,77,Dingin,15,Dingin
8709,2012-01-03,1,1,1,0,2,1,1,0.14,0.0909,0.39,0.5821,7,129,136,Dingin,16,Dingin
8710,2012-01-03,1,1,1,0,2,1,1,0.14,0.1061,0.26,0.4627,4,241,245,Dingin,17,Dingin
8711,2012-01-03,1,1,1,0,2,1,1,0.14,0.0909,0.26,0.5224,10,214,224,Dingin,18,Dingin
8712,2012-01-03,1,1,1,0,2,1,1,0.12,0.0909,0.28,0.4179,4,152,156,Dingin,19,Dingin
8713,2012-01-03,1,1,1,0,2,1,1,0.12,0.1212,0.33,0.2537,0,115,115,Dingin,20,Dingin
8714,2012-01-03,1,1,1,0,2,1,1,0.1,0.1061,0.36,0.2239,2,66,68,Dingin,21,Dingin
8715,2012-01-03,1,1,1,0,2,1,1,0.1,0.1061,0.46,0.2537,0,33,33,Dingin,22,Dingin
8716,2012-01-03,1,1,1,0,2,1,1,0.1,0.0758,0.46,0.3881,0,18,18,Dingin,23,Dingin
8717,2012-01-04,1,1,1,0,3,1,1,0.08,0.0606,0.42,0.3284,0,9,9,Dingin,0,Dingin
8718,2012-01-04,1,1,1,0,3,1,1,0.04,0.0303,0.38,0.2985,0,3,3,Dingin,1,Dingin
8719,2012-01-04,1,1,1,0,3,1,1,0.02,0.0152,0.34,0.2836,0,1,1,Dingin,2,Dingin
8720,2012-01-04,1,1,1,0,3,1,1,0.02,0.0152,0.34,0.2836,0,1,1,Dingin,3,Dingin
8721,2012-01-04,1,1,1,0,3,1,1,0.02,0.0455,0.41,0.194,0,2,2,Dingin,4,Dingin
8722,2012-01-04,1,1,1,0,3,1,1,0.02,0.0455,0.41,0.194,0,14,14,Dingin,5,Dingin
8723,2012-01-04,1,1,1,0,3,1,1,0.02,0.0455,0.41,0.1642,0,59,59,Dingin,6,Dingin
8724,2012-01-04,1,1,1,0,3,1,1,0.02,0.0455,0.44,0.194,1,151,152,Dingin,7,Dingin
8725,2012-01-04,1,1,1,0,3,1,1,0.02,0.0606,0.44,0.1343,5,310,315,Dingin,8,Dingin
8726,2012-01-04,1,1,1,0,3,1,1,0.04,0.0606,0.45,0.1343,7,173,180,Dingin,9,Dingin
8727,2012-01-04,1,1,1,0,3,1,1,0.06,0.1061,0.45,0.0,7,57,64,Dingin,10,Dingin
8728,2012-01-04,1,1,1,0,3,1,2,0.08,0.1212,0.42,0.0896,6,40,46,Dingin,11,Dingin
8729,2012-01-04,1,1,1,0,3,1,2,0.1,0.1061,0.46,0.194,9,75,84,Dingin,12,Dingin
8730,2012-01-04,1,1,1,0,3,1,2,0.14,0.1212,0.43,0.2537,9,82,91,Dingin,13,Dingin
8731,2012-01-04,1,1,1,0,3,1,2,0.14,0.1212,0.46,0.2537,6,69,75,Dingin,14,Dingin
8732,2012-01-04,1,1,1,0,3,1,2,0.18,0.1515,0.37,0.3284,9,81,90,Dingin,15,Dingin
8733,2012-01-04,1,1,1,0,3,1,2,0.18,0.1667,0.4,0.2836,8,123,131,Dingin,16,Dingin
8734,2012-01-04,1,1,1,0,3,1,2,0.2,0.197,0.4,0.194,9,272,281,Dingin,17,Dingin
8735,2012-01-04,1,1,1,0,3,1,2,0.2,0.2121,0.37,0.1343,9,280,289,Dingin,18,Dingin
8736,2012-01-04,1,1,1,0,3,1,2,0.2,0.2273,0.4,0.1045,2,182,184,Dingin,19,Dingin
8737,2012-01-04,1,1,1,0,3,1,2,0.2,0.197,0.4,0.194,2,121,123,Dingin,20,Dingin
8738,2012-01-04,1,1,1,0,3,1,2,0.2,0.2576,0.44,0.0,2,88,90,Dingin,21,Dingin
8739,2012-01-04,1,1,1,0,3,1,2,0.2,0.2273,0.47,0.0896,4,48,52,Dingin,22,Dingin
8740,2012-01-04,1,1,1,0,3,1,2,0.2,0.2273,0.44,0.1045,0,32,32,Dingin,23,Dingin
8741,2012-01-05,1,1,1,0,4,1,2,0.22,0.2273,0.47,0.194,1,13,14,Dingin,0,Dingin
8742,2012-01-05,1,1,1,0,4,1,1,0.2,0.2273,0.51,0.0896,0,5,5,Dingin,1,Dingin
8743,2012-01-05,1,1,1,0,4,1,1,0.2,0.2273,0.51,0.0896,0,4,4,Dingin,2,Dingin
8744,2012-01-05,1,1,1,0,4,1,1,0.2,0.2576,0.61,0.0,0,4,4,Dingin,3,Dingin
